timestamp,iteration,symbol,weight,allocation,quantity,price,expected_return
2025-11-09T09:40:58.832788+00:00,50,BNBUSDT,0.26438,264.38,0.2660378,993.77,0.05
2025-11-09T09:40:58.832788+00:00,50,SOLUSDT,0.0,0.0,0.0,159.01,-0.01882
2025-11-09T09:41:55.848783+00:00,51,BTCUSDT,0.0,0.0,0.0,101977.06,-0.00599
2025-11-09T09:41:55.848783+00:00,51,ETHUSDT,0.4,400.0,0.11701586,3418.34,0.05
2025-11-09T09:41:55.848783+00:00,51,BNBUSDT,0.26438,264.38,0.26626018,992.94,0.05
2025-11-09T09:41:55.848783+00:00,51,SOLUSDT,0.0,0.0,0.0,159.04,-0.01954
2025-11-09T09:41:58.832245+00:00,52,BTCUSDT,0.0,0.0,0.0,101977.06,-0.00599
2025-11-09T09:41:58.832245+00:00,52,ETHUSDT,0.4,400.0,0.11701655,3418.32,0.05
2025-11-09T09:41:58.832245+00:00,52,BNBUSDT,0.26438,264.38,0.26626018,992.94,0.05
2025-11-09T09:41:58.832245+00:00,52,SOLUSDT,0.0,0.0,0.0,159.03,-0.01966
2025-11-09T09:42:55.842269+00:00,53,BTCUSDT,0.0,0.0,0.0,101978.13,-0.00598
2025-11-09T09:42:55.842269+00:00,53,ETHUSDT,0.4,400.0,0.1170412,3417.6,0.05
2025-11-09T09:42:55.842269+00:00,53,BNBUSDT,0.26438,264.38,0.26632992,992.68,0.05
2025-11-09T09:42:55.842269+00:00,53,SOLUSDT,0.0,0.0,0.0,159.0,-0.01979
2025-11-09T09:42:58.524303+00:00,54,BTCUSDT,0.0,0.0,0.0,101978.12,-0.00598
2025-11-09T09:42:58.524303+00:00,54,ETHUSDT,0.4,400.0,0.11704325,3417.54,0.05
2025-11-09T09:42:58.524303+00:00,54,BNBUSDT,0.26438,264.38,0.26632723,992.69,0.05
2025-11-09T09:42:58.524303+00:00,54,SOLUSDT,0.0,0.0,0.0,159.0,-0.01973
2025-11-09T09:43:08.527185+00:00,55,BTCUSDT,0.0,0.0,0.0,101978.13,-0.00598
2025-11-09T09:43:08.527185+00:00,55,ETHUSDT,0.4,400.0,0.11704394,3417.52,0.05
2025-11-09T09:43:08.527185+00:00,55,BNBUSDT,0.26438,264.38,0.26634602,992.62,0.05
2025-11-09T09:43:08.527185+00:00,55,SOLUSDT,0.0,0.0,0.0,159.0,-0.01961
2025-11-09T09:43:18.531177+00:00,56,BTCUSDT,0.0,0.0,0.0,101979.0,-0.00584
2025-11-09T09:43:18.531177+00:00,56,ETHUSDT,0.4,400.0,0.11704428,3417.51,0.05
2025-11-09T09:43:18.531177+00:00,56,BNBUSDT,0.26438,264.38,0.26634602,992.62,0.05
2025-11-09T09:43:18.531177+00:00,56,SOLUSDT,0.0,0.0,0.0,159.01,-0.01918
2025-11-09T09:43:28.852966+00:00,57,BTCUSDT,0.0,0.0,0.0,101979.49,-0.00554
2025-11-09T09:43:28.852966+00:00,57,ETHUSDT,0.4,400.0,0.11704394,3417.52,0.05
2025-11-09T09:43:28.852966+00:00,57,BNBUSDT,0.26438,264.38,0.26634333,992.63,0.05
2025-11-09T09:43:28.852966+00:00,57,SOLUSDT,0.0,0.0,0.0,159.0,-0.01858
2025-11-09T09:43:38.863151+00:00,58,BTCUSDT,0.0,0.0,0.0,101978.13,-0.00569
2025-11-09T09:43:38.863151+00:00,58,ETHUSDT,0.4,400.0,0.11707683,3416.56,0.05
2025-11-09T09:43:38.863151+00:00,58,BNBUSDT,0.26438,264.38,0.26640238,992.41,0.05
2025-11-09T09:43:38.863151+00:00,58,SOLUSDT,0.0,0.0,0.0,158.92,-0.01956
2025-11-09T09:43:48.858129+00:00,59,BTCUSDT,0.0,0.0,0.0,101971.81,-0.00575
2025-11-09T09:43:48.858129+00:00,59,ETHUSDT,0.4,400.0,0.11708094,3416.44,0.05
2025-11-09T09:43:48.858129+00:00,59,BNBUSDT,0.26438,264.38,0.2663648,992.55,0.05
2025-11-09T09:43:48.858129+00:00,59,SOLUSDT,0.0,0.0,0.0,158.93,-0.01907
2025-11-09T09:43:58.859111+00:00,60,BTCUSDT,0.0,0.0,0.0,101932.47,-0.00606
2025-11-09T09:43:58.859111+00:00,60,ETHUSDT,0.4,400.0,0.11708094,3416.44,0.05
2025-11-09T09:43:58.859111+00:00,60,BNBUSDT,0.26438,264.38,0.26638359,992.48,0.05
2025-11-09T09:43:58.859111+00:00,60,SOLUSDT,0.0,0.0,0.0,158.91,-0.01847
2025-11-09T09:44:08.555646+00:00,61,BTCUSDT,0.0,0.0,0.0,101905.67,-0.00621
2025-11-09T09:44:08.555646+00:00,61,ETHUSDT,0.4,400.0,0.11714677,3414.52,0.05
2025-11-09T09:44:08.555646+00:00,61,BNBUSDT,0.26438,264.38,0.26656891,991.79,0.05
2025-11-09T09:44:08.555646+00:00,61,SOLUSDT,0.0,0.0,0.0,158.73,-0.01958
2025-11-09T09:44:18.563217+00:00,62,BTCUSDT,0.0,0.0,0.0,101918.38,-0.00608
2025-11-09T09:44:18.563217+00:00,62,ETHUSDT,0.4,400.0,0.11713888,3414.75,0.05
2025-11-09T09:44:18.563217+00:00,62,BNBUSDT,0.26438,264.38,0.26659042,991.71,0.05
2025-11-09T09:44:18.563217+00:00,62,SOLUSDT,0.0,0.0,0.0,158.79,-0.01933
2025-11-09T09:44:28.865903+00:00,63,BTCUSDT,0.0,0.0,0.0,101905.83,-0.00654
2025-11-09T09:44:28.865903+00:00,63,ETHUSDT,0.4,400.0,0.1171478,3414.49,0.05
2025-11-09T09:44:28.865903+00:00,63,BNBUSDT,0.26438,264.38,0.26659579,991.69,0.05
2025-11-09T09:44:28.865903+00:00,63,SOLUSDT,0.0,0.0,0.0,158.79,-0.01975
2025-11-09T09:44:38.864195+00:00,64,BTCUSDT,0.0,0.0,0.0,101905.82,-0.00654
2025-11-09T09:44:38.864195+00:00,64,ETHUSDT,0.4,400.0,0.11714917,3414.45,0.05
2025-11-09T09:44:38.864195+00:00,64,BNBUSDT,0.26438,264.38,0.26659848,991.68,0.05
2025-11-09T09:44:38.864195+00:00,64,SOLUSDT,0.0,0.0,0.0,158.79,-0.01969
2025-11-09T09:44:48.863552+00:00,65,BTCUSDT,0.0,0.0,0.0,101905.83,-0.00654
2025-11-09T09:44:48.863552+00:00,65,ETHUSDT,0.4,400.0,0.1171581,3414.19,0.05
2025-11-09T09:44:48.863552+00:00,65,BNBUSDT,0.26438,264.38,0.26660924,991.64,0.05
